system:index,date,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,.geo
71,2020-03-12,19.75916013587627,62.59711472323268,0.00862354046000071,18.451382841110508,1.2243754678895424,0.0980881730287111,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,2020-03-13,19.816009686206584,47.26801332342554,0.00647432263047638,17.803273269924297,1.2390714787803934,-0.6443870495755091,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,2020-03-14,18.465179181182027,53.93774548380274,0.007218182001387125,17.05501656152749,-0.42023657539415776,-1.4435401727009707,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2020-03-15,12.656456338481098,48.32870809842663,0.005815025123018542,16.084375057600294,-1.011160644558977,-1.696639918228935,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2020-03-16,16.963227218176193,42.349638913429516,0.005234024931947578,16.834853094358806,-1.0400403720783482,-1.728031533138296,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2020-03-17,16.78265781413981,40.76724158175055,0.00545781877024653,18.19127368797905,-1.26259049058394,-0.9759032935737698,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2020-03-18,19.733629984943068,38.008634539480255,0.0057213906256839905,19.73707474417726,-1.1917721663774308,-0.29118446102594864,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2020-03-19,21.371818619291084,44.804447591251595,0.007126703015468511,20.698844041037006,-0.7977994894167475,0.01714012755911649,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2020-03-20,18.825790088572777,41.47455428132691,0.006516150521965047,20.924891850226697,-0.366356438585005,1.5198969435072132,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2020-03-21,20.726132790740067,49.88693685438989,0.0074276480629623925,19.72680661958417,0.5563823131540158,-0.05114817223635428,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2020-03-22,22.10200739838414,48.22439042793206,0.007626381347340702,20.814383304259955,-0.35557790538026735,0.1880827994251061,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,2020-03-23,24.0806656247349,38.308515244400425,0.0065446397329992365,22.003070655206333,-0.6873847235214535,-0.3692961098748553,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2020-03-24,27.98470955541987,36.655164626805025,0.006726409147718639,23.172230412471727,-0.9292256725960014,0.009065250666332195,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2020-03-25,27.567218994469975,38.47962810657514,0.007178227166072211,23.46096420730493,-1.1386716260640213,-0.4053502847552379,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2020-03-26,32.59391418455999,56.743516887305425,0.010372764247140636,23.252079863380683,-0.1055772710528492,-0.2871201237080495,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2020-03-27,34.45722218326923,51.64451213788908,0.009507482886486635,23.355611309151517,-0.40868107668143805,-1.0333929492424225,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2020-03-28,27.295020844784215,67.40458256205427,0.011035520872109137,21.361214780894187,0.14207103287635334,-1.3682792206589376,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2020-03-29,21.094884493412103,41.930099128335065,0.0069846346651137505,21.550356649204474,0.0112233180242365,-1.5578627797508535,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2020-03-30,18.545586454395785,31.95246029232393,0.005692016236337976,22.353134939659903,-1.059421812019796,-1.332691982815856,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2020-03-31,19.497402704971922,31.997242446085266,0.005920190782842203,23.068446686423542,-0.33356800776121154,0.13323964234884336,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2020-04-01,17.913199001949884,29.008457145472285,0.005500876068015797,23.717579738792963,0.5850082355920305,-0.19266049625060278,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2020-04-02,17.118251916157153,30.577763209279876,0.005579472610451671,23.067562694812327,0.6596597268684095,-1.7541167194553737,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2020-04-03,15.381258528898547,26.886471729647248,0.004668642994932209,22.291624769575233,-1.1463871751552646,-1.6427627892825871,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2020-04-04,16.659124528046345,23.038817885173465,0.00418836861537339,22.544237972865186,-1.0492293922336595,-0.9741867874548917,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2020-04-05,16.692530799798664,33.925096689079666,0.0061005599544516126,22.90797629608925,-1.5132900871942145,0.16456617173486532,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2020-04-06,17.04026579173111,24.82808382790784,0.0049203687009448886,24.242739989447458,-0.9286464601636002,0.4235216439520642,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2020-04-07,17.340813950983925,24.372699053363863,0.004870888439022226,24.523061664074042,-0.12903286623195767,-0.6785911503809562,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2020-04-08,19.08101348284771,30.466668316396486,0.005839933514949233,24.074032786829683,1.0542294519510078,0.006591236502855518,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2020-04-09,17.404041603659905,32.05454977356269,0.005932527667623338,23.431172605683326,0.19214078579087657,-1.3871105373463601,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2020-04-10,17.07607824170686,24.314306135716272,0.0047341970841857746,24.15473091562784,-0.5015941260849697,-0.2568825552997701,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2020-04-11,18.907252958109098,22.271800207593387,0.00462801227462066,25.206092781939123,-0.9356354728167453,0.27853954353095417,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,2020-04-12,18.544792288843155,22.63579215760251,0.0048598946047523715,25.738872484461304,0.5914040006173321,-0.6143903018828513,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2020-04-13,18.801048278667764,24.79605598218094,0.005417238526733982,26.052042417814302,0.5336705821042858,-0.3168117702031286,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2020-04-14,23.39635319686587,23.49292627037097,0.0055781710805835345,27.370954291615,0.43824280424002343,0.011566900404126635,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2020-04-15,25.820258534523102,28.063569040775036,0.006574322145766221,27.287388953247532,0.29566078367188386,0.11014343481237093,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2020-04-16,22.377447971919626,24.30230753976087,0.0056988024144202405,27.145811558067468,1.4421714488486028,-0.1019862347134675,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2020-04-17,23.37869911692441,23.170973764168522,0.005479357538351047,27.34681548210455,1.5461115224256978,-0.380554127131676,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2020-04-18,27.050520570882558,30.16810201301786,0.006957257778745121,26.89821234100491,1.4908709979246508,-0.8250544593683898,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2020-04-19,24.758280041433604,30.72939345003958,0.007127172548329621,26.9801577018373,2.059495941543298,-0.0925409995173635,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2020-04-20,23.23125698009005,28.143160322197744,0.0060114488649318796,25.705051349371395,0.5220224300300722,-0.11815925695098195,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2020-04-21,25.340389235955904,34.590783137933364,0.0070751257566996194,24.927932429968184,-0.18028880345979656,-0.721002955968383,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2020-04-22,26.350224827337467,38.192658032545374,0.007777087976724048,25.00190192671055,-0.03651463823626931,-0.1045327561684972,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2020-04-23,28.28697226609538,27.90926271027854,0.006243281480647384,26.62288883042615,-0.26375625347608844,0.6970406298832404,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2020-04-24,26.90059849640555,37.55272670649815,0.007589216338600068,24.71116268069844,-0.06790887903008457,0.5132471163279166,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2020-04-25,27.561849524964607,37.76886924489635,0.008170086400117117,25.915244824961295,0.6514899174438683,0.4339667334762642,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2020-04-26,26.222686641474176,43.36330351232476,0.00877581459749176,24.832775108717275,-0.08449052531000424,0.4852173673159201,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2020-04-27,31.12867005131327,50.091202764016295,0.010406788951868948,25.45265416322202,-1.1450728187293018,0.16689105777789745,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2020-04-28,26.95832497868032,45.17993103230668,0.009130450824357346,24.937030334507813,-1.2286166050122573,0.7672610399032974,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2020-04-29,27.049912099445223,36.10124847862344,0.007861457777656457,25.948582799051383,-1.0006461145027605,0.9888503322035028,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2020-04-30,26.511272723926545,32.17539658439416,0.007336727470133145,26.915411891623087,-1.017991564918236,0.7044106941963886,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2020-05-01,27.941129560896982,35.18451547167951,0.008230465406738911,27.265833286442795,0.6323644741729716,0.17979069418392013,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2020-05-02,21.200154252180553,29.675775141811318,0.00681959399086613,26.98906945061901,0.7904377360397081,0.135206707277018,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2020-05-03,24.175234557587874,35.724632372220185,0.008116557922395351,26.80873124762412,0.5527577007366409,0.5114728854975564,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2020-05-04,29.15489010218262,40.65860134274224,0.009523178418120668,27.192962887855206,0.09470076130090974,-0.2851546190568941,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2020-05-05,30.936519722204924,42.632110145361686,0.009788221718551749,26.830756610533477,0.0013575109938442965,-0.6876953946475789,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2020-05-06,25.14344863679002,36.106956004029385,0.008041460836493763,26.545296315028924,-0.6668747651804875,0.7471978904945178,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2020-05-07,22.077228564125935,31.08289092593589,0.006825090734380809,26.142278697216078,-0.5880785971038253,1.3809827047400558,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2020-05-08,22.00640514375185,29.894733683432214,0.006600771421418451,26.211402990873324,-0.33873344689198404,0.7980791214617774,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2020-05-09,22.883588010871044,32.84634033964005,0.007371475659527276,26.92537144188296,0.5570746136851955,0.9900439337939255,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2020-05-10,25.006520645703173,28.053031113556973,0.006771063269447117,27.982590189291255,0.4575006087517078,0.9199809644688101,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2020-05-11,29.48180064098079,42.52088028550064,0.009643833694973496,26.854903401295246,1.610898401669956,1.5932364800890333,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2020-05-12,28.38467201680297,31.021584668109853,0.007439867762531127,27.76077765000963,0.03766534848385305,0.796459234720505,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2020-05-13,28.842382345151957,31.519712766538458,0.007730707889346974,28.172866600878827,-0.28865320687841517,0.7226301681303708,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2020-05-14,31.40650145537001,33.68321483613047,0.008514477840862142,28.62987565892789,0.42368637245959184,0.3067918054427911,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2020-05-15,32.65640749649636,33.33438488390557,0.008766327715436579,29.159323051257672,0.7941896293031495,0.02649282478542751,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2020-05-16,31.158895864561416,33.770823894978854,0.009014194538227462,29.44460323155606,0.7367652660853735,-0.9200464105622399,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2020-05-17,28.085902479890773,30.802751765663476,0.007960694745149025,28.874114456269965,0.645559418030007,-0.625479750965146,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2020-05-18,25.126047051160626,27.833255282564732,0.0070238238679147785,28.579842667591542,1.3684802821414639,-0.4334410834378959,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2020-05-19,18.897070810527005,29.377500628023064,0.006787339885527075,27.214397404362003,1.1983505125923188,-1.1080291721798463,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2020-05-20,15.276583329113796,22.277158957247376,0.005079118254145162,26.814627265276133,1.8904135081989537,-1.21132285056732,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2020-05-21,12.251453144935585,25.932677432295975,0.005275071147469266,25.274940545120376,1.4844006294394099,-0.4830851264760051,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2020-05-22,16.20543223192978,25.52007612665374,0.005831423572920674,27.03828793804169,3.0136068559193205,0.45179208151936423,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2020-05-23,20.80318446999054,26.767358028622198,0.006424346083582357,27.976520391038772,2.837187022922349,0.39983587671504334,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2020-05-24,23.007345992215676,24.210513559462292,0.006119234079169447,28.870710852551248,2.5889796175471154,-0.1363757468574613,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2020-05-25,22.233975160094683,24.03292234285231,0.006039763654520622,28.901024165993693,2.9375840231199772,0.5263464482669612,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2020-05-26,21.972029377452643,26.739150997908535,0.006789009891777153,29.19716525180482,3.371108071002262,0.7725628381676809,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2020-05-27,23.046845844978698,32.752184788331924,0.008041098815876904,28.854348244243166,3.232932747567168,1.793579754167581,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2020-05-28,26.31893636975854,47.75713450447919,0.011619399139756858,28.173272945969106,2.9741836848231724,1.0147759554682445,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2020-05-29,28.792469627939766,53.07631319235616,0.012497979479178523,27.349029006738196,1.2199406494106673,0.8094799351517352,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2020-05-30,32.946193742129985,51.71099293171461,0.012306570195110321,27.69319043795647,1.2709777891581369,-0.1265256607038807,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2020-05-31,36.31606511296759,54.0674543507343,0.012396692693369689,26.9161547858086,1.0494055443820458,-0.6631915292156622,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2020-06-01,37.586232708919006,54.841564735183276,0.012543999848906164,26.897040597619863,0.2201094812464573,0.5108853071355766,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2020-06-02,43.742061147682456,53.04259540053073,0.012616457936960031,27.529535418932365,0.7836579268454906,1.0992007063866063,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2020-06-03,44.52857291824564,59.731402431429686,0.013361688325003646,26.571571316921112,1.1053097448178784,1.8753314426640146,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2020-06-04,53.57725788489651,72.58348825748911,0.014271385077067543,24.484059642896533,-1.9346501971175218,0.24221557130801186,"{""type"":""MultiPoint"",""coordinates"":[]}"
