system:index,date,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,.geo
12,2015-12-27,13.79435016109934,28.380329893439868,0.003499590588241094,16.90729455025054,-0.43709253327323594,-0.5513600263325127,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2015-12-28,11.710645143679336,30.555338221129183,0.00415820184410882,18.50757258544794,0.09855345122808624,-0.8474725166219425,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,2015-12-29,11.393582686792884,31.16886522536823,0.004443405954332858,19.235229446415794,0.24830871997873083,-0.5548630308870167,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,2015-12-30,14.816980011118238,32.509919660649786,0.004887515345890701,20.059979559689793,-1.040240960021533,-0.2776616664431253,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,2015-12-31,14.519092776920662,34.16309273466529,0.00514196739577314,19.993174327377158,-1.533827376318004,-0.2091692730171398,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2016-01-01,11.478064439827516,39.24017225129709,0.005501342803736055,18.920844028953756,-1.6944306693412603,-0.10098944716417192,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2016-01-02,14.722132081760472,43.16297449229104,0.0059362901459309855,18.602200273053697,-1.1533190521935683,-1.1028603462262825,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2016-01-03,11.552789181065735,42.9641715857063,0.0056624087657668395,17.887753302099828,-0.7801964873641322,-0.6779356016232428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2016-01-04,12.463858380084503,38.04198643715188,0.0051585766893975935,18.32535275878934,-0.9927751197452768,0.15104613775368486,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2016-01-05,13.94694260837937,39.210960067252124,0.0054835560834508666,18.836043621151937,-0.5084066179182629,0.6415989831649325,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2016-01-06,14.871085016064608,40.456450548392745,0.006123171019319203,20.16042723718228,-0.5491762029884075,1.0779011646385093,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2016-01-07,17.30331626706059,39.70402615972412,0.005845767454890362,19.743072012921683,-0.38017544819909327,-0.63455943597601,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2016-01-08,18.367103041374666,42.80983138271169,0.006451323114224068,20.1132016839191,0.20802088188830262,-0.6188589423796579,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2016-01-09,12.296665139011626,50.505973194298534,0.0064801510276459055,17.49432568531812,0.5474651296587921,-2.084759334251688,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2016-01-10,9.754181995637307,44.23027999175232,0.005731557724137362,17.669995710153408,-0.7121835238497393,0.5150199765492977,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2016-01-11,10.13066902357112,37.17097811452844,0.00481305989991432,17.68068665218591,-0.979273633701539,0.8858129744120834,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2016-01-12,12.00997019255263,37.663112110551914,0.005156164449748624,18.555716960076012,-0.9895530674690217,0.7916881630036836,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2016-01-13,15.206193987432634,40.20964363231569,0.005562576419676985,18.661678580546806,-0.06592351230892833,0.33637543767224604,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,2016-01-14,15.192857835267988,49.244123813444084,0.006456358686033338,17.961882653014005,-1.2515336364736223,-0.20482953136510432,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,2016-01-15,19.405984624693065,52.9871801463758,0.006925194403668518,18.025018237007647,-1.4381597921641762,-0.9684324388785891,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2016-01-16,16.83925717197882,58.781657185543416,0.007051440170211147,16.280261791305385,-0.4270374632128733,-1.3114655481429354,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2016-01-17,20.298373548188952,61.52496918593677,0.007311575216445683,15.934526139575212,-2.256928956390634,-0.5910190207961745,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2016-01-18,23.36871078332266,62.57740761428433,0.007556946614505318,16.168098881609357,-2.1354025586629013,-0.44057749895625314,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2016-01-19,24.51299890367561,79.63075376959952,0.00946928982105818,16.16465186411671,-1.8436164348391233,-0.24211544223762588,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,2016-01-20,10.93661531623232,80.16409808753731,0.00783309737979032,13.292987586165356,0.22586067370691162,-1.7374878806988538,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2016-01-21,7.022319969632254,63.35521880825144,0.0060374317784873755,12.98453454450153,-0.18252948623808826,-0.719632497691232,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,2016-01-22,5.038966766449724,44.025118441521606,0.004340312236995253,13.480633078958281,-1.1916405244619381,0.39678727680065645,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,2016-01-23,4.588388245922113,34.62773407547658,0.00358845865345917,14.246123544870281,-0.9601037047890745,0.7413511340964768,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,2016-01-24,5.878797320913493,31.629022812907138,0.003559302731501225,15.523041392968198,-0.5837931935205469,1.1038901517854922,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,2016-01-25,7.246344510904089,33.44706825125104,0.003862062732932158,15.97488814832685,-1.4026961720138165,0.26948916183773297,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,2016-01-26,10.75476031412125,37.413115417646054,0.004472151426640297,16.579625083864492,-1.8067735623735852,0.53601473327383,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,2016-01-27,12.617554007671,37.74558010430555,0.004941516808110034,17.842936632373807,-0.31223986696123973,0.47215004787278125,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,2016-01-28,13.461301780034011,39.89178678272684,0.005631259108059203,19.02359658589134,0.21852420161015748,-0.6592500118449267,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,2016-01-29,17.95056986283488,44.0012123530223,0.0066954268857713885,20.216954475542945,-0.6315010630071369,0.4297030233472619,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,2016-01-30,14.984391711495599,47.41584974451088,0.00788910577753307,21.705458819311513,1.2647027338566648,0.6721425552958293,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,2016-01-31,16.269584995756276,47.830137673869224,0.007764255624469452,21.37831137912235,0.3398592616501036,-0.9264008271429398,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2016-02-01,15.040044256340542,46.47879226507204,0.007058246335570178,20.25787467517496,-0.9028180306418079,-1.8885361752385526,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2016-02-02,12.463836401150106,39.53670974350489,0.005586855934289097,18.94394084207545,-1.2845789457458843,-1.380172986691127,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2016-02-03,8.565771339574304,39.303247335651015,0.005035160737942643,17.22971113420905,-1.3444166741379713,-2.1402688618002883,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,2016-02-04,5.005185424692745,28.932313517601642,0.0034676778891119817,16.377439268681556,-0.9517983094008963,-1.141682221807838,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,2016-02-05,6.527025162995291,29.50923011004408,0.0036262253021775203,16.79171220573418,-1.5439850284361756,-0.2211044181292079,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2016-02-06,11.801839197264924,34.19822087837034,0.004881870548208704,19.10231904952767,-2.2067341371383615,0.9141521586481038,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,2016-02-07,16.180658831622306,34.12535285922364,0.0052336384712056774,20.195328604192888,0.21912100227551584,0.4889507814065479,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,2016-02-08,10.33221777470537,42.50347189583744,0.005527974495590526,18.08773105641473,-0.5971368957125986,-2.3175591245327802,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2016-02-09,9.310165965519838,41.90940454834236,0.0054134078633270655,17.785085573236255,-0.9397256908854427,-0.271872044900625,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2016-02-10,11.961241159561098,35.34625757547002,0.005159424020874165,19.6171013497636,-1.0074345869610666,0.5702388496609491,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,2016-02-11,14.506333768936624,38.65010350815945,0.005864297091367384,19.928758798278874,0.968679158285914,-0.008503037171573838,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,2016-02-12,11.253177940196911,34.73060686168726,0.005158137515092958,19.76222170764229,0.04880735990571958,-0.045914550027608095,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,2016-02-13,14.687554970920871,38.354623533575854,0.005781625455902549,19.756052536518474,0.7001472559028524,-0.2484498197479698,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,2016-02-14,14.607685906739844,40.30353404627348,0.005765790386201572,19.186591354842047,-0.834607483069847,-2.1014619185221455,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,2016-02-15,19.562808543164568,37.03276378069523,0.005729290901483668,20.354002978055433,-3.017951734367978,-1.977408026297595,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2016-02-16,27.45057531764534,50.25570786566119,0.00800808165362828,20.684768305249467,-2.792608546748479,-1.7635701571051723,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,2016-02-17,22.781682780371483,50.851259633101165,0.00831343947159778,21.322649648184928,-2.5683855370557844,-0.7813584071367864,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,2016-02-18,22.611244876192817,39.51679796881215,0.007589492220857811,23.964320749461624,-1.8051291219218375,0.21841077073212184,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2016-02-19,21.598055044714823,34.23395786589119,0.007072527381915292,25.241511160992463,-0.5595327986945834,1.314933244065928,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,2016-02-20,32.16691242612643,37.47205209137201,0.0080846092502893,26.029940985582723,1.709104650085185,0.004960102185865714,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,2016-02-21,22.63336951858016,49.911780150056174,0.00890197378189839,23.03255142475841,0.12276796083755677,-2.890862118795732,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2016-02-22,10.703197375736929,29.851770869800134,0.005085926456458119,21.63480601565299,0.648046773077135,-1.6396319363663021,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,2016-02-23,7.846967373304218,17.41594495300043,0.002978163751116284,22.138116005389683,-0.25389246121741815,-1.1140725920840353,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2016-02-24,7.796541765756701,15.614130407172048,0.0028217211308922308,22.827304706817518,-1.4741528693025572,-0.06972290728289442,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,2016-02-25,10.657788525639472,19.244123186040692,0.00342668520713471,22.492268312703466,-2.691679525407659,0.365592309463836,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,2016-02-26,18.09739832681699,29.427676508787307,0.005302978364670863,22.560877682461694,-3.450806877208556,-0.718405643140549,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2016-02-27,14.368929976913035,36.888643186045165,0.0065078511597090214,22.233126133619503,-2.5419572599898697,-1.0025572531042484,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2016-02-28,13.457839344237348,33.709322775451696,0.006246844807556907,23.280160929460806,-2.583350720127019,0.2693086314809435,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2016-02-29,18.014206162806996,28.621655871330017,0.0056108746878056935,24.262883375812642,-2.703311129699381,0.2730076365780102,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2016-03-01,17.093149396285327,33.8441469663012,0.006760437047184159,24.404704355075044,-1.6132367915135275,0.795360184598764,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,2016-03-02,17.656532977111535,24.674967514842216,0.005367890675931296,25.739146966132775,-1.324004168077106,1.0392411825772445,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,2016-03-03,19.34670681878963,22.722378190816258,0.00531488553303116,27.203892528921287,-0.40958393022118367,0.756189311701358,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2016-03-04,22.849414764379713,31.778604580868866,0.007443751887374068,27.25081552153319,1.6039281326391397,-0.0854366689744734,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2016-03-05,21.612845173677748,31.228209595446323,0.007077695481053014,26.60876164863953,0.7107621110189124,-0.3272143549808466,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,2016-03-06,25.497883536471566,39.22434190870774,0.007987873464349702,24.896576306192593,-2.041065246254413,0.26029693332189,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2016-03-07,25.846572910160848,46.715925666990636,0.009393492928739755,24.86177715012396,-1.0676396197761167,-0.41160341544797835,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2016-03-08,25.701290721091137,51.95606144268503,0.010282099228339447,24.504248840259258,-0.26422949556164843,-1.5192976111604697,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2016-03-09,25.521385009444884,42.74473824116534,0.008855095683186919,25.315379747601167,-0.8097556071333413,-1.7382390485052122,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2016-03-10,22.327412558367502,36.146556178422514,0.00827618217358743,26.81725692124519,-0.5814207896974686,-1.0053864716294965,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2016-03-11,21.03954232954392,28.024961416189818,0.006964509879471371,28.29396740441957,-0.40343779436746685,0.21555458263807878,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2016-03-12,25.58038700980006,33.37290396040769,0.007946177741278572,27.665267360375317,0.1934819340038077,-0.27829324636578595,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2016-03-13,26.806828477754955,50.77327909901685,0.009951597518413699,24.398430919822395,0.7778752970881212,1.1555176667794376,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,2016-03-14,22.467037112520497,53.0559015381952,0.00977681617924411,23.49361942815116,-0.2998902597172855,0.5370725299134509,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,2016-03-15,19.258684898071557,40.55774327414274,0.008049592267291239,24.580485529787605,-2.2258430695328,-0.9578423001743925,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2016-03-16,15.475771711831754,29.182069399566515,0.0059118466396064825,24.800301067405588,-1.7325230273488466,-0.8112520293952262,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2016-03-17,22.190931381083832,23.35314088191448,0.005381866346718,26.928523178988048,-1.1187559763811727,0.6143328361706014,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2016-03-18,28.853729648404762,31.481743707853557,0.007737422491668298,28.196373128007945,1.3835137147459378,-0.1137618929707443,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2016-03-19,20.075622334450195,33.26123025739419,0.00813496465423523,28.009548056418996,2.6223630796441704,-0.592942657127119,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,2016-03-20,16.54284022934317,27.345599632852394,0.0067794812142413525,28.349664134285483,3.885368599674696,-0.9206306190874239,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2016-03-21,12.132716157335256,20.689017781667975,0.0050533566110986024,27.905725924124805,1.459820847314223,-2.29857622295856,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2016-03-22,10.47546779097248,19.520409426918032,0.004264911517831242,26.000330248102177,0.2523796248395393,-3.077063648776125,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,2016-03-23,5.731747949076889,13.516059163497927,0.0031131597524244954,26.947510562573246,0.3803316976598748,-2.0083483105366553,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2016-03-24,8.74611243824369,9.603274671422321,0.0024992064552343354,29.199621759551302,-1.205987281044348,0.3048402298129207,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2016-03-25,10.63859738517714,11.074489894150748,0.0031756370102089104,30.73250745533527,-1.509690445815708,1.5500340341912269,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,2016-03-26,16.385241193239207,13.47124089917325,0.00406784565024928,31.76282091395268,-0.26495548758094833,-0.6618088738386185,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2016-03-27,23.24834729313835,23.929680587766935,0.006270099458113289,29.57537348730655,-0.7975106516328505,-2.8950091930799693,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2016-03-28,17.43116526672841,34.21018209826211,0.008379136500224453,28.085023621896863,0.25144996799534425,0.3527658327371592,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2016-03-29,15.963175709041389,18.970481427113093,0.005018759420562441,29.256784172259355,-1.1431786931001287,-0.9444302913102255,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2016-03-30,17.14624382872771,18.27289775050366,0.005068358147324188,30.135061723883766,-1.4830833054013635,-0.4252974617519015,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2016-03-31,15.961413621005786,13.751197782531625,0.004048423139659987,31.174214686255027,-0.014187948633127225,0.7573361823337562,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2016-04-01,17.066508792574563,14.68866127130311,0.004316581549801808,31.292218684738252,2.13178128279371,-0.46051246633666826,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2016-04-02,20.590230700144026,17.69661861810967,0.005489098740535744,32.19097869580451,0.40724198792441196,-1.019485864309361,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2016-04-03,22.54318387633244,20.846910733708295,0.007002538605824952,33.759398452504534,0.746203825775995,-0.20953221990166843,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2016-04-04,24.637045245618015,21.735259517906247,0.00696042038362645,32.675817033798985,1.6072642005290165,-1.4860376583713357,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2016-04-05,23.52413457999737,22.36832166583292,0.0069538409473642775,32.086786347155915,1.7468677157009833,-0.8191415440209339,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2016-04-06,24.17788399176336,21.1524370007986,0.006339607058382901,31.407081548131934,3.14501330846069,-0.26232036056744096,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2016-04-07,25.315517267333828,24.80573654009767,0.007038490673458331,30.577081348865867,2.8974575885902145,-0.8455464325270867,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2016-04-08,22.71728760999868,21.87156721634435,0.006327829518184098,30.675671773468196,0.06658363869940324,-1.334514817768205,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2016-04-09,21.02417662817046,19.86740490252765,0.005972266957306218,31.373287282231725,0.3268348160743589,-1.6734528060308798,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2016-04-10,21.391955968526158,16.412033231405687,0.0051857560016830735,32.49288364456016,1.7958444452973699,-1.6329561636542023,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2016-04-11,22.27560784533612,18.55161338544128,0.005846882271518262,32.50737608439981,3.814401919705179,-2.5025040678448334,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2016-04-12,19.78246234044212,19.116950190313073,0.005665021791242997,31.263991481747723,0.9772321737147823,-3.356248915853278,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2016-04-13,13.600470100290156,15.644777180473332,0.004779459152307188,31.70088777689749,2.1333821161341633,-3.7972171396293626,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2016-04-14,13.86464486140975,15.617846643678893,0.0050180005364611835,32.70729118161772,3.172375420070575,-0.9548067580745786,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2016-04-15,16.505697511213203,14.299561923369664,0.00492903525966699,34.18273074664097,3.3498299116591665,-0.6526362258997941,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2016-04-16,16.53967690900883,15.667974237329668,0.005485773234855965,34.43343634302248,3.2161481599191744,-1.032136255257866,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2016-04-17,16.779300694684203,18.156827563388404,0.005851295660361136,33.387289319207994,4.6210985192874965,-0.1328543034057268,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2016-04-18,21.01050944273688,22.04899350851576,0.007290212256690025,33.364651638053985,4.145818319595103,-2.1434670089372205,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2016-04-19,21.14856347324327,16.684641133271263,0.005817683966695888,34.412673651967836,2.9461236049409605,-1.3238640086027844,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2016-04-20,25.47067392340187,16.94270812200971,0.0060729995199829585,34.73524388924109,3.138265911973114,-1.5336032326332545,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2016-04-21,21.652052928891152,14.310693340301627,0.005076070557633515,34.33428131670716,3.370350670223,-2.9737913607676765,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,2016-04-22,18.272613529445024,15.780049753479622,0.0051086801644241895,33.32426081787411,5.0101139817935305,-0.14126359190877388,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2016-04-23,20.709990545392305,24.989676169289346,0.0075608018417955844,32.3746241429445,5.595319655718639,-2.645389170677123,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2016-04-24,16.132027229926052,17.34927763333461,0.005086972622690301,32.22872958419274,3.242032438514448,-1.072168053575746,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2016-04-25,19.15437291588093,16.925457476140114,0.005194590356519824,32.89813962933107,1.245454623091854,-0.8827548609819679,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2016-04-26,24.731928159693226,15.277899602224336,0.00528429951005532,34.45261402064429,0.7984746645324918,-1.2837012098132197,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2016-04-27,22.972062275586776,13.73111595353504,0.005031934250078298,34.91912518740511,2.6743927504526193,-1.2201773270801681,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2016-04-28,18.163298059145134,13.090520912856121,0.004656288791063892,34.385709406747004,1.6740516192093944,-0.395017158442653,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2016-04-29,17.876457624723308,12.825278597555373,0.004675764301149594,35.10102237261416,0.22037228707684411,0.430648874849279,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2016-04-30,16.89401407917414,14.96694698357918,0.005275073347987075,35.05677300023562,1.444739492703014,-0.6000012966713849,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2016-05-01,13.993698235874941,13.546102630239805,0.004704645257523951,35.06491925279135,3.367961186887022,-0.425244136563736,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2016-05-02,19.73469463266877,16.407493189564086,0.0060342171531295044,35.83316697044636,3.8917968541278976,0.7848874483797046,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2016-05-03,25.171530768032774,18.462447338857043,0.006740552456888002,35.12865946900647,3.4643633705274244,-0.8617958622016139,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2016-05-04,26.788670423006383,24.74076372585479,0.008521582957151648,34.0755026995698,1.3733315236365307,0.8618606839277337,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,2016-05-05,27.205135396585263,29.377349466660355,0.009238189781739695,32.485399311836666,2.233346366924024,1.3316974443142342,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2016-05-06,29.485340841416576,33.41467464435968,0.01012541210706107,31.661249979020408,0.9093305169719059,0.6906007918427334,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,2016-05-07,28.564407839275123,30.309802810200836,0.00942725475537856,32.18747262324649,2.3357834776839357,1.1050760749519433,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2016-05-08,25.388150736569802,25.240375681338328,0.008693214553252067,34.01570340929855,2.946196892501171,1.3615241964575489,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2016-05-09,31.758684519345273,28.37754014674888,0.009814634835967022,34.17421105539731,3.183555768837475,0.4557319630473517,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,2016-05-10,32.314532309112025,25.486105120003167,0.009142507001067569,34.64454561452297,3.7839773584201457,0.9454206922176286,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2016-05-11,35.423731932020495,28.06089424399926,0.010225253904833925,34.86934654727193,1.3608820717045433,0.04236025049223024,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2016-05-12,30.082825701293487,23.76905438306941,0.008994719511012538,35.64052977575143,2.6459403405563973,-0.08882929758462185,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2016-05-13,27.735491194788505,21.168860761223772,0.008231117238864147,36.21431763335614,2.7857158944450355,0.010710673256243499,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,2016-05-14,23.027038512040527,19.701861912152946,0.007654501173383216,36.40024132908336,3.7989848951261824,-1.1646280408314138,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,2016-05-15,24.81738001965217,21.09659412270973,0.008222966808745447,36.280774829160585,2.737880909250186,-0.4192134075571527,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,2016-05-16,25.939966372914178,20.070628225883937,0.007979554647850093,36.738441828103305,3.113957973098876,0.0871701458812732,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2016-05-17,28.625560314793375,22.982225158343432,0.009221143087473176,36.9131758557331,2.267353948438835,-0.2997524837383467,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2016-05-18,21.245826085765646,19.89824734286201,0.008117695410899945,37.52248783422526,1.7462548809003935,0.5612802056689002,"{""type"":""MultiPoint"",""coordinates"":[]}"
